seqnames	start	end	width	strand	name	log2FC.CD28.negative_vs_CD28.positive.	strand.1	CD28.negative	CD28.positive	summit	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr21	39175171	39175570	400	*	CD28-negative	1.10544894822853	+	44.440753329848	20.6541877307951	39175370	3' UTR	21	39175458	39178820	3363	2	8624	ENST00000481921.5	3250	PSMG1
chr22	19275876	19276275	400	*	CD28-negative	1.56405546244478	+	170.356221097751	57.6143131437969	19276075	Intron (ENST00000621271.4/8218, intron 1 of 31)	22	19180733	19291661	110929	2	8218	ENST00000615606.4	15386	CLTCL1
chr22	20474828	20475227	400	*	CD28-negative	1.21202061242658	+	62.9577338839513	27.1765628036778	20475027	Exon (ENST00000532431.1/ENST00000532431.1, exon 1 of 1)	22	20456218	20465486	9269	2	84861	ENST00000487090.1	-9342	KLHL22
chr22	28833538	28833937	400	*	CD28-negative	1.22213192839387	+	58.3284887454255	25.0024377793836	28833737	Intron (ENST00000458080.1/ENST00000458080.1, intron 2 of 3)	22	28794555	28800597	6043	2	7494	ENST00000216037.10	-32941	XBP1
chr22	30208650	30209049	400	*	CD28-negative	1.37846744263495	+	53.6992436068996	20.6541877307951	30208849	Distal Intergenic	22	30239194	30240538	1345	1	110806283	ENST00000447565.1	-30145	NA
chr22	30214988	30215387	400	*	CD28-negative	1.04143245535738	+	53.6992436068996	26.0895002915307	30215187	Distal Intergenic	22	30239194	30240538	1345	1	110806283	ENST00000447565.1	-23807	NA
chr22	31927013	31927412	400	*	CD28-negative	1.18345146022981	+	37.0339611082067	16.3059376822067	31927212	Exon (ENST00000641789.2/25775, exon 4 of 5)	22	31930297	31938417	8121	2	25775	ENST00000667186.2	11005	NA
chr22	35693876	35694275	400	*	CD28-negative	1.35337646167212	+	55.55094166231	21.7412502429422	35694075	Distal Intergenic	22	35717872	35729483	11612	1	80831	ENST00000249044.2	-23597	APOL5
chr22	39652919	39653318	400	*	CD28-negative	1.03057691098001	+	306.45602817041	150.014626676301	39653118	Intron (ENST00000407673.5/8911, intron 9 of 34)	22	39642797	39643512	716	1	8911	ENST00000471970.1	10122	CACNA1I
chr22	40651941	40652340	400	*	CD28-negative	1.13764777061668	+	86.1039595765805	39.134250437296	40652140	Distal Intergenic	22	40410289	40636719	226431	2	57591	ENST00000355630.10	-15222	MKL1
chr22	40739615	40740014	400	*	CD28-negative	1.09034205583832	+	41.6632062467325	19.567125218648	40739814	Distal Intergenic	22	40770088	40780194	10107	2	10478	ENST00000402844.7	40180	SLC25A17
chr22	42764912	42765311	400	*	CD28-negative	1.70198659921199	+	176.837164291687	54.3531256073556	42765111	Distal Intergenic	22	42695171	42721298	26128	2	53947	ENST00000465765.2	-43614	A4GALT
chr3	3110193	3110592	400	*	CD28-negative	1.1023146975044	+	112.027732352325	52.1790005830614	3110392	Promoter	3	3066324	3110374	44051	2	3568	ENST00000446632.7	0	IL5RA
chr3	11363743	11364142	400	*	CD28-negative	1.17176965518217	+	75.9196202718236	33.6989378765605	11363942	Promoter	3	11364657	11446936	82280	1	10533	ENST00000414717.5	-515	ATG7
chr3	11532511	11532910	400	*	CD28-negative	1.09034205583832	+	41.6632062467325	19.567125218648	11532710	Intron (ENST00000446450.6/10533, intron 16 of 16)	3	11558470	11568924	10455	2	9686	ENST00000424529.6	36014	VGLL4
chr3	19931644	19932043	400	*	CD28-negative	1.1203992896945	+	89.8073556874011	41.3083754615903	19931843	Intron (ENST00000295824.14/151651, intron 1 of 12)	3	19898777	19933292	34516	2	151651	ENST00000440022.1	1249	EFHB
chr3	20008584	20008983	400	*	CD28-negative	1.07326854247938	+	38.885659163617	18.4800627065009	20008783	Intron (ENST00000333083.11/151649, intron 1 of 3)	3	20000975	20012257	11283	2	151649	ENST00000461033.1	3274	PP2D1
chr3	25033441	25033840	400	*	CD28-negative	1.09034205583832	+	55.55094166231	26.0895002915307	25033640	Intron (ENST00000455576.1/5915, intron 4 of 5)	3	25174332	25596455	422124	1	5915	ENST00000383772.8	-140492	RARB
chr3	32482096	32482495	400	*	CD28-negative	1.52740586144717	+	122.212071657082	42.3954379737374	32482295	3' UTR	3	32483739	32488381	4643	2	54918	ENST00000478886.1	5886	CMTM6
chr3	42982963	42983362	400	*	CD28-negative	1.24148358160122	+	172.207919153161	72.8331883138565	42983162	Intron (ENST00000451200.6/100506243, intron 5 of 5)	3	42979327	43054274	74948	1	729085	ENST00000492161.1	3636	FAM198A
chr3	62169825	62170224	400	*	CD28-negative	1.07097673097139	+	34.2564140250912	16.3059376822067	62170024	Intron (ENST00000474889.6/5793, intron 8 of 29)	3	62217583	62293551	75969	1	5793	ENST00000475012.5	-47359	PTPRG
chr3	71976321	71976720	400	*	CD28-negative	1.07584248614321	+	91.6590537428115	43.4825004858845	71976520	Intron (ENST00000666244.1/285286, intron 5 of 6)	3	72035756	72037530	1775	2	285286	ENST00000660632.1	60810	LINC00877
chr3	71999027	71999426	400	*	CD28-negative	1.37803851590639	+	163.875277903814	63.0496257045325	71999226	Intron (ENST00000666244.1/285286, intron 5 of 6)	3	72035756	72037530	1775	2	285286	ENST00000660632.1	38104	LINC00877
chr3	94083254	94083653	400	*	CD28-negative	1.29892867764974	+	96.2882988813373	39.134250437296	94083453	Intron (ENST00000483378.1/63899, intron 2 of 4)	3	94061169	94063389	2221	2	200895	ENST00000496983.1	-19865	DHFR2
chr3	98980885	98981284	400	*	CD28-negative	1.30446686119117	+	322.195461641398	130.447501457653	98981084	Exon (ENST00000473756.1/ENST00000473756.1, exon 1 of 2)	3	98795941	98901695	105755	2	131566	ENST00000326840.11	-79190	DCBLD2
chr3	100032277	100032676	400	*	CD28-negative	1.36705139856919	+	98.1399969367476	38.0471879251489	100032476	Intron (ENST00000463526.1/84319, intron 1 of 3)	3	99964314	99964398	85	2	100500859	ENST00000577308.1	-67879	MIR3921
chr3	108729160	108729559	400	*	CD28-negative	1.49330672281659	+	110.176034296915	39.134250437296	108729359	Distal Intergenic	3	108743424	108757015	13592	2	84666	ENST00000482939.1	27456	RETNLB
chr3	113712145	113712544	400	*	CD28-negative	1.26026705728064	+	41.6632062467325	17.3930001943538	113712344	Distal Intergenic	3	113721760	113724597	2838	2	80218	ENST00000630058.1	12053	NAA50
chr3	114179547	114179946	400	*	CD28-negative	1.04404840356439	+	127.767165823313	61.9625631923854	114179746	Promoter	3	114128710	114179052	50343	2	1814	ENST00000295881.9	-495	DRD3
chr3	114252932	114253331	400	*	CD28-negative	1.06958349567153	+	63.8835829116565	30.4377503401191	114253131	Distal Intergenic	3	114234631	114237578	2948	2	7634	ENST00000482457.4	-15354	ZNF80
chr3	116758196	116758595	400	*	CD28-negative	1.10628359970735	+	84.2522615211701	39.134250437296	116758395	Intron (ENST00000474851.1/4045, intron 2 of 4)	3	116709969	116716431	6463	1	285194	ENST00000466156.1	48227	NA
chr3	117719327	117719726	400	*	CD28-negative	1.00287921458799	+	37.0339611082067	18.4800627065009	117719526	Intron (ENST00000484092.1/ENST00000484092.1, intron 1 of 1)	3	117678698	117691005	12308	2	105374057	ENST00000659069.1	-28322	NA
chr3	122014709	122015108	400	*	CD28-negative	1.21717207807381	+	187.021503596444	80.4426258988863	122014908	Intron (ENST00000273691.7/286676, intron 1 of 6)	3	121988330	122022122	33793	2	286676	ENST00000393631.5	7014	ILDR1
chr3	124429051	124429450	400	*	CD28-negative	1.04143245535738	+	53.6992436068996	26.0895002915307	124429250	Intron (ENST00000460856.5/8997, intron 15 of 33)	3	124455135	124462674	7540	1	8997	ENST00000494648.1	-25685	KALRN
chr3	126954413	126954812	400	*	CD28-negative	1.44218572862997	+	62.0318848562461	22.8283127550894	126954612	Intron (ENST00000503119.5/84303, intron 7 of 7)	3	126957010	126960406	3397	1	84303	ENST00000510044.1	-2198	CHCHD6
chr3	129463095	129463494	400	*	CD28-negative	1.21319880362386	+	45.3666023575531	19.567125218648	129463294	Promoter	3	129463121	129464690	1570	1	55764	ENST00000514081.1	0	IFT122
chr3	130316212	130316611	400	*	CD28-negative	1.06177290364155	+	115.731128463146	55.4401881195027	130316411	Distal Intergenic	3	130345516	130484844	139329	1	256076	ENST00000265379.10	-28905	COL6A5
chr3	134677229	134677628	400	*	CD28-negative	1.0803579672657	+	66.661129994772	31.5248128522663	134677428	Intron (ENST00000467708.2/ENST00000467708.2, intron 2 of 3)	3	134607001	134651636	44636	2	339855	ENST00000506319.5	-25593	KY
chr3	135136375	135136774	400	*	CD28-negative	1.15920391398313	+	109.25018526921	48.91781304662	135136574	Intron (ENST00000398015.8/2047, intron 5 of 15)	3	135132792	135154402	21611	1	2047	ENST00000488992.1	3583	EPHB1
chr3	141542612	141543011	400	*	CD28-negative	1.15447239325804	+	106.472638186094	47.8307505344729	141542811	Intron (ENST00000286364.9/5922, intron 5 of 23)	3	141578524	141580445	1922	1	5922	ENST00000505833.1	-35513	RASA2
chr3	147361101	147361500	400	*	CD28-negative	1.22213192839387	+	58.3284887454255	25.0024377793836	147361300	Intron (ENST00000473299.1/ENST00000473299.1, intron 2 of 5)	3	147388707	147389372	666	2	84107	ENST00000480015.1	27872	ZIC4
chr3	150451256	150451655	400	*	CD28-negative	1.01417037535292	+	76.8454692995288	38.0471879251489	150451455	Intron (ENST00000361875.7/9819, intron 2 of 3)	3	150456951	150459128	2178	1	9819	ENST00000460316.1	-5296	TSC22D2
chr3	152939252	152939651	400	*	CD28-negative	1.08100419125899	+	71.2903751332978	33.6989378765605	152939451	Distal Intergenic	3	152835131	152841439	6309	1	5028	ENST00000305097.6	104121	P2RY1
chr3	156536554	156536953	400	*	CD28-negative	1.54863275307105	+	73.1420731887081	25.0024377793836	156536753	3' UTR	3	156543062	156548997	5936	2	6747	ENST00000464138.1	12044	SSR3
chr3	168060253	168060652	400	*	CD28-negative	1.00545315825181	+	61.106035828541	30.4377503401191	168060452	Intron (ENST00000470487.6/27333, intron 1 of 15)	3	168041118	168044881	3764	2	27333	ENST00000479415.1	-15372	GOLIM4
chr3	170500971	170501370	400	*	CD28-negative	1.19291178947887	+	47.2183004129635	20.6541877307951	170501170	Exon (ENST00000231706.6/57709, exon 3 of 8)	3	170467303	170477881	10579	1	101928583	ENST00000661313.1	33668	CLDN11
chr3	170726582	170726981	400	*	CD28-negative	1.09034205583832	+	83.326412493465	39.134250437296	170726781	Intron (ENST00000486975.1/5010, intron 3 of 3)	3	170656562	170662123	5562	1	101928583	ENST00000497988.1	70020	CLDN11
chr3	171646342	171646741	400	*	CD28-negative	1.06119571017881	+	45.3666023575531	21.7412502429422	171646541	Intron (ENST00000351298.9/5337, intron 21 of 26)	3	171612307	171643154	30848	2	5337	ENST00000467432.1	-3188	PLD1
chr3	172213140	172213539	400	*	CD28-negative	1.13614574545145	+	74.0679222164133	33.6989378765605	172213339	Intron (ENST00000415807.7/64778, intron 3 of 25)	3	172126974	172251456	124483	1	64778	ENST00000443501.1	86166	FNDC3B
chr3	179000152	179000551	400	*	CD28-negative	1.11500411007259	+	273.125463173024	126.099251409065	179000351	Intron (ENST00000652290.1/64393, intron 7 of 9)	3	178729193	178937352	208160	2	104797538	ENST00000668466.1	-62800	NA
chr3	183306900	183307299	400	*	CD28-negative	1.11633726437127	+	51.8475455514893	23.9153752672365	183307099	Intron (ENST00000328913.7/23101, intron 10 of 29)	3	183299769	183311027	11259	2	23101	ENST00000492331.1	3728	MCF2L2
chr3	183533762	183534161	400	*	CD28-negative	1.39918015128524	+	88.881506659696	33.6989378765605	183533961	Intron (ENST00000468734.1/89857, intron 1 of 7)	3	183520212	183544785	24574	2	89857	ENST00000487643.1	10624	KLHL6
chr3	189967269	189967668	400	*	CD28-negative	1.1728042160303	+	41.6632062467325	18.4800627065009	189967468	Intron (ENST00000319332.10/55214, intron 13 of 14)	3	189957697	189964121	6425	2	55214	ENST00000490940.1	-3148	P3H2
chr3	196254553	196254952	400	*	CD28-negative	1.07961564924527	+	62.0318848562461	29.350687827972	196254752	Intron (ENST00000441879.5/5130, intron 3 of 5)	3	196241660	196257806	16147	2	5130	ENST00000430755.5	2854	PCYT1A
chr4	924734	925133	400	*	CD28-negative	1.29125474976432	+	231.462256926292	94.5744385567988	924933	Intron (ENST00000314167.9/2580, intron 1 of 27)	4	849676	932187	82512	2	2580	ENST00000618573.4	7054	GAK
chr4	1907781	1908180	400	*	CD28-negative	1.03520050164586	+	71.2903751332978	34.7860003887076	1907980	Intron (ENST00000508803.6/7468, intron 3 of 21)	4	1900650	1948799	48150	1	7468	ENST00000678714.1	7131	WHSC1
chr4	5712507	5712906	400	*	CD28-negative	1.25873958753404	+	54.6250926346048	22.8283127550894	5712706	Intron (ENST00000264956.11/2121, intron 1 of 20)	4	5711215	5758311	47097	1	2121	ENST00000509451.1	1292	EVC
chr4	7784997	7785396	400	*	CD28-negative	1.05964525861541	+	86.1039595765805	41.3083754615903	7785196	Intron (ENST00000360265.8/60312, intron 11 of 15)	4	7763222	7779187	15966	2	60312	ENST00000505447.5	-5810	AFAP1
chr4	8090361	8090760	400	*	CD28-negative	1.10544894822853	+	44.440753329848	20.6541877307951	8090560	Intron (ENST00000676532.1/84448, intron 3 of 20)	4	7965329	8071986	106658	2	84448	ENST00000514025.5	-18375	ABLIM2
chr4	8534145	8534544	400	*	CD28-negative	1.07653625631329	+	96.2882988813373	45.6566255101787	8534344	Distal Intergenic	4	8578325	8619749	41425	1	8532	ENST00000514302.5	-43781	CPZ
chr4	10861119	10861518	400	*	CD28-negative	1.60240400951203	+	75.9196202718236	25.0024377793836	10861318	Distal Intergenic	4	10486395	10684768	198374	2	116449	ENST00000226951.11	-176351	CLNK
chr4	15400865	15401264	400	*	CD28-negative	1.19467871565306	+	39.8115081913221	17.3930001943538	15401064	Intron (ENST00000397700.6/114905, intron 2 of 3)	4	15374551	15446166	71616	1	114905	ENST00000429690.5	26314	C1QTNF7
chr4	24889973	24890372	400	*	CD28-negative	1.04303634105997	+	69.4386770778875	33.6989378765605	24890172	Intron (ENST00000504487.5/91050, intron 1 of 11)	4	24806117	24912886	106770	2	91050	ENST00000504487.5	22514	CCDC149
chr4	26175383	26175782	400	*	CD28-negative	1.00999994752072	+	210.167729289073	104.358001166123	26175582	Intron (ENST00000512351.5/3516, intron 1 of 4)	4	26163455	26415605	252151	1	3516	ENST00000512351.5	11928	RBPJ
chr4	31923657	31924056	400	*	CD28-negative	1.06753217293024	+	232.388105953997	110.880376239005	31923856	Distal Intergenic	4	31997376	32155823	158448	1	102723828	ENST00000662669.1	-73320	RP11-734I18.1
chr4	37598310	37598709	400	*	CD28-negative	1.17780489708866	+	78.6971673549391	34.7860003887076	37598509	Intron (ENST00000508175.5/55286, intron 3 of 3)	4	37584233	37591826	7594	1	55286	ENST00000284437.6	14077	C4orf19
chr4	37601602	37602001	400	*	CD28-negative	1.17176965518217	+	75.9196202718236	33.6989378765605	37601801	Intron (ENST00000508175.5/55286, intron 3 of 3)	4	37584233	37591826	7594	1	55286	ENST00000284437.6	17369	C4orf19
chr4	38937309	38937708	400	*	CD28-negative	1.05381617981321	+	72.216224161003	34.7860003887076	38937508	Intron (ENST00000515037.5/92689, intron 11 of 12)	4	38935732	38938704	2973	1	92689	ENST00000513966.1	1577	FAM114A1
chr4	38957428	38957827	400	*	CD28-negative	1.37722320362649	+	56.4767906900151	21.7412502429422	38957627	Distal Intergenic	4	38935732	38938704	2973	1	92689	ENST00000513966.1	21696	FAM114A1
chr4	40466791	40467190	400	*	CD28-negative	1.04525416630979	+	58.3284887454255	28.2636253158249	40466990	Promoter	4	40432703	40466645	33943	2	54502	ENST00000515809.1	-146	RBM47
chr4	41207325	41207724	400	*	CD28-negative	1.2779690590141	+	189.799050679559	78.2685008745921	41207524	Promoter	4	41065590	41207908	142319	2	323	ENST00000503555.5	184	APBB2
chr4	42855791	42856190	400	*	CD28-negative	1.44083930292246	+	47.2183004129635	17.3930001943538	42855990	Distal Intergenic	4	42892713	43030658	137946	1	389207	ENST00000399770.3	-36523	GRXCR1
chr4	48093887	48094286	400	*	CD28-negative	1.08120140198186	+	218.500370538419	103.270938653976	48094086	Exon (ENST00000264316.9/7294, exon 8 of 15)	4	48067388	48080178	12791	2	7294	ENST00000509681.1	-13709	TXK
chr4	53688172	53688571	400	*	CD28-negative	1.41477700633626	+	66.661129994772	25.0024377793836	53688371	Intron (ENST00000507166.5/5156, intron 12 of 23)	4	53695901	53734358	38458	1	100506444	ENST00000506950.1	-7330	RP11-317M11.1
chr4	54640429	54640828	400	*	CD28-negative	1.31590175625346	+	105.546789158389	42.3954379737374	54640628	Distal Intergenic	4	54657918	54739011	81094	1	3815	ENST00000412167.6	-17090	KIT
chr4	72911316	72911715	400	*	CD28-negative	1.10721587440272	+	39.8115081913221	18.4800627065009	72911515	Distal Intergenic	4	73052362	73069716	17355	2	285521	ENST00000507544.3	158001	COX18
chr4	73661530	73661929	400	*	CD28-negative	1.33135015534212	+	60.1801868008358	23.9153752672365	73661729	Distal Intergenic	4	73573145	73620631	47487	2	166824	ENST00000342081.7	-40899	RASSF6
chr4	74671101	74671500	400	*	CD28-negative	1.1189112080351	+	47.2183004129635	21.7412502429422	74671300	Distal Intergenic	4	74746379	74770156	23778	2	685	ENST00000512743.1	98656	BTC
chr4	75172532	75172931	400	*	CD28-negative	1.32640941407185	+	49.0699984683738	19.567125218648	75172731	Distal Intergenic	4	75081702	75084717	3016	2	105377283	ENST00000561705.1	-87815	NA
chr4	75548971	75549370	400	*	CD28-negative	1.29892867764974	+	48.1441494406686	19.567125218648	75549170	Intron (ENST00000502620.1/152815, intron 3 of 4)	4	75556048	75563322	7275	1	152816	ENST00000514064.1	-6678	C4orf26
chr4	100572128	100572527	400	*	CD28-negative	1.19467871565306	+	39.8115081913221	17.3930001943538	100572327	Intron (ENST00000510657.1/51705, intron 4 of 5)	4	100473854	100518022	44169	2	51705	ENST00000506323.1	-54106	EMCN
chr4	138111440	138111839	400	*	CD28-negative	1.0021327999602	+	315.714518447462	157.624064261331	138111639	Intron (ENST00000510767.5/641364, intron 3 of 6)	4	138105719	138169407	63689	1	641364	ENST00000514752.1	5721	SLC7A11-AS1
chr4	146957279	146957678	400	*	CD28-negative	1.56811531046513	+	87.0298086042856	29.350687827972	146957478	Exon (ENST00000513711.1/ENST00000513711.1, exon 1 of 4)	4	146707033	146945882	238850	2	83894	ENST00000504425.5	-11397	TTC29
chr4	147773796	147774195	400	*	CD28-negative	1.43826535925863	+	64.8094319393616	23.9153752672365	147773995	Intron (ENST00000510379.1/79658, intron 1 of 4)	4	147782595	147782668	74	1	100616246	ENST00000578951.1	-8400	MIR4799
chr4	149311067	149311466	400	*	CD28-negative	1.05792057814595	+	40.7373572190273	19.567125218648	149311266	Distal Intergenic	4	149154295	149278123	123829	1	101927849	ENST00000503100.1	156772	RP11-24I21.1
chr4	155974352	155974751	400	*	CD28-negative	1.13997282356293	+	191.650748734969	86.965000971769	155974551	Distal Intergenic	4	155924555	155953910	29356	2	1519	ENST00000678374.1	-20442	CTSO
chr4	164701687	164702086	400	*	CD28-negative	1.06119571017881	+	45.3666023575531	21.7412502429422	164701886	Distal Intergenic	4	164754064	164801454	47391	1	100505989	ENST00000515485.5	-51978	NA
chr4	165294791	165295190	400	*	CD28-negative	1.27091430148015	+	47.2183004129635	19.567125218648	165294990	Intron (ENST00000226725.11/11275, intron 6 of 14)	4	165277812	165279679	1868	2	2713	ENST00000505354.2	-15112	NA
chr4	165580481	165580880	400	*	CD28-negative	1.21319880362386	+	45.3666023575531	19.567125218648	165580680	Distal Intergenic	4	165684639	165762778	78140	1	101928151	ENST00000507838.1	-103759	LINC01179
chr4	184797729	184798128	400	*	CD28-negative	1.06987795327861	+	162.023579848404	77.181438362445	184797928	Promoter	4	184798512	184798891	380	2	643036	ENST00000512051.1	763	SLED1
chr5	7746069	7746468	400	*	CD28-negative	1.02475371421075	+	39.8115081913221	19.567125218648	7746268	Exon (ENST00000514105.2/ENST00000514105.2, exon 2 of 3)	5	7773068	7820689	47622	1	108	ENST00000493243.5	-26600	ADCY2
chr5	9363030	9363429	400	*	CD28-negative	1.10544894822853	+	44.440753329848	20.6541877307951	9363229	Exon (ENST00000511310.1/ENST00000511310.1, exon 1 of 4)	5	9237719	9380023	142305	2	9037	ENST00000509486.2	16594	SEMA5A
chr5	12876539	12876938	400	*	CD28-negative	1.09034205583832	+	37.0339611082067	17.3930001943538	12876738	Distal Intergenic	5	12914068	13032886	118819	2	105374658	ENST00000510065.1	155948	NA
chr5	14342280	14342679	400	*	CD28-negative	1.16073138372972	+	58.3284887454255	26.0895002915307	14342479	Intron (ENST00000344204.9/7204, intron 11 of 56)	5	14387343	14387950	608	1	7204	ENST00000510757.1	-44664	TRIO
chr5	43268172	43268571	400	*	CD28-negative	1.57576888300857	+	77.771318327234	26.0895002915307	43268371	Intron (ENST00000326035.6/167359, intron 2 of 3)	5	43293734	43294852	1119	2	3157	ENST00000508319.1	26281	HMGCS1
chr5	43281954	43282353	400	*	CD28-negative	1.33135015534212	+	120.360373601672	47.8307505344729	43282153	Distal Intergenic	5	43293734	43294852	1119	2	3157	ENST00000508319.1	12499	HMGCS1
chr5	55122751	55123150	400	*	CD28-negative	1.41611221702008	+	87.0298086042856	32.6118753644134	55122950	Intron (ENST00000381375.7/166979, intron 9 of 11)	5	55102646	55110252	7607	1	3001	ENST00000274306.7	20105	GZMA
chr5	57316811	57317210	400	*	CD28-negative	1.13298639324682	+	95.3624498536321	43.4825004858845	57317010	Distal Intergenic	5	57248862	57261238	12377	1	65056	ENST00000515484.2	67949	GPBP1
chr5	59027068	59027467	400	*	CD28-negative	1.14187235647841	+	52.7733945791945	23.9153752672365	59027267	Intron (ENST00000340635.11/5144, intron 6 of 14)	5	58973772	59039512	65741	2	5144	ENST00000358923.10	12045	PDE4D
chr5	60295404	60295803	400	*	CD28-negative	1.32480730947535	+	46.2924513852583	18.4800627065009	60295603	Intron (ENST00000502484.6/5144, intron 1 of 16)	5	59986398	60262559	276162	2	5144	ENST00000509368.6	-32845	PDE4D
chr5	60521406	60521805	400	*	CD28-negative	1.03850312431871	+	37.9598101359118	18.4800627065009	60521605	Promoter	5	59988361	60522120	533760	2	5144	ENST00000506510.6	315	PDE4D
chr5	64790196	64790595	400	*	CD28-negative	1.35337646167212	+	41.6632062467325	16.3059376822067	64790395	Intron (ENST00000381070.8/10283, intron 7 of 13)	5	64800245	64804907	4663	1	10283	ENST00000506168.1	-9650	CWC27
chr5	66896167	66896566	400	*	CD28-negative	1.0476041351758	+	415.70621343962	201.106564747216	66896366	Intron (ENST00000403625.6/375449, intron 3 of 28)	5	66958870	67167051	208182	1	375449	ENST00000405643.5	-62304	MAST4
chr5	68178568	68178967	400	*	CD28-negative	1.11568490395279	+	186.095654568738	85.8779384596219	68178767	Distal Intergenic	5	68189876	68198407	8532	1	102467655	ENST00000520762.1	-10909	RP11-404L6.2
chr5	71388336	71388735	400	*	CD28-negative	1.05792057814595	+	40.7373572190273	19.567125218648	71388535	Intron (ENST00000671145.1/102724392, intron 2 of 5)	5	71377504	71379233	1730	1	5370	ENST00000523548.1	10832	PMCHL2
chr5	78182854	78183253	400	*	CD28-negative	1.00287921458799	+	37.0339611082067	18.4800627065009	78183053	Intron (ENST00000519295.5/8546, intron 7 of 26)	5	78121722	78141170	19449	2	8546	ENST00000517561.1	-41684	AP3B1
chr5	89065916	89066315	400	*	CD28-negative	1.22360858670179	+	78.6971673549391	33.6989378765605	89066115	Intron (ENST00000512585.5/101929423, intron 2 of 5)	5	88965875	89168668	202794	1	101929423	ENST00000514571.1	100041	MEF2C-AS1
chr5	98880144	98880543	400	*	CD28-negative	1.35337646167212	+	66.661129994772	26.0895002915307	98880343	Intron (ENST00000614616.5/1105, intron 22 of 35)	5	98883134	98886231	3098	2	1105	ENST00000505982.1	5688	CHD1
chr5	98904779	98905178	400	*	CD28-negative	1.03971598276836	+	64.8094319393616	31.5248128522663	98904978	Exon (ENST00000614616.5/1105, exon 3 of 36)	5	98881247	98888186	6940	2	1105	ENST00000511628.1	-16593	CHD1
chr5	100479072	100479471	400	*	CD28-negative	1.13519629162258	+	45.3666023575531	20.6541877307951	100479271	Intron (ENST00000660230.1/ENST00000660230.1, intron 1 of 1)	5	100535374	100586741	51368	1	345757	ENST00000312637.5	-55903	FAM174A
chr5	115637998	115638397	400	*	CD28-negative	1.05381617981321	+	72.216224161003	34.7860003887076	115638197	Distal Intergenic	5	115620628	115632992	12365	2	100302736	ENST00000508420.1	-5006	TMED7-TICAM2
chr5	116576064	116576463	400	*	CD28-negative	1.08544325642549	+	136.099807072659	64.1366882166796	116576263	Promoter	5	116575155	116591458	16304	1	105379132	ENST00000660166.1	909	NA
chr5	121019792	121020191	400	*	CD28-negative	1.22158658911658	+	212.945276372188	91.3132510203574	121019991	Distal Intergenic	5	121313908	121325747	11840	1	102467226	ENST00000671264.1	-293717	NA
chr5	122311990	122312389	400	*	CD28-negative	1.12830990603734	+	71.2903751332978	32.6118753644134	122312189	Promoter	5	122312125	122464075	151951	1	9627	ENST00000512385.5	0	SNCAIP
chr5	124951603	124952002	400	*	CD28-negative	1.07326854247938	+	38.885659163617	18.4800627065009	124951802	Intron (ENST00000642446.1/ENST00000642446.1, intron 5 of 5)	5	124996858	125065292	68435	1	101927421	ENST00000642715.1	-44856	NA
chr5	126339170	126339569	400	*	CD28-negative	1.06386984447713	+	49.995847496079	23.9153752672365	126339369	Intron (ENST00000651847.1/ENST00000651847.1, intron 1 of 15)	5	126360132	126493608	133477	1	65983	ENST00000513040.5	-20563	GRAMD3
chr5	132520741	132521140	400	*	CD28-negative	1.22213192839387	+	58.3284887454255	25.0024377793836	132520940	Intron (ENST00000638452.2/10111, intron 3 of 26)	5	132541445	132543522	2078	2	3567	ENST00000231454.6	22382	IL5
chr5	132641415	132641814	400	*	CD28-negative	1.05892910320686	+	147.209995405121	70.6590632895623	132641614	Promoter	5	132630589	132641773	11185	2	101927761	ENST00000457489.1	0	TH2LCRR
chr5	134138352	134138751	400	*	CD28-negative	1.15543708406021	+	94.436600825927	42.3954379737374	134138551	Promoter	5	134138601	134143040	4440	1	6932	ENST00000522561.5	0	TCF7
chr5	138283142	138283541	400	*	CD28-negative	1.21319880362386	+	45.3666023575531	19.567125218648	138283341	Distal Intergenic	5	138252380	138274621	22242	2	2676	ENST00000274721.8	-8521	GFRA3
chr5	138871518	138871917	400	*	CD28-negative	1.14038273833792	+	40.7373572190273	18.4800627065009	138871717	3' UTR	5	138870275	138917818	47544	1	1495	ENST00000520400.5	1243	CTNNA1
chr5	141521151	141521550	400	*	CD28-negative	1.14122322484051	+	93.5107517982218	42.3954379737374	141521350	Intron (ENST00000476339.1/1729, intron 1 of 1)	5	141515055	141524510	9456	2	1729	ENST00000448451.6	2960	DIAPH1
chr5	143653242	143653641	400	*	CD28-negative	1.1040169927354	+	49.0699984683738	22.8283127550894	143653441	Intron (ENST00000503323.1/ENST00000503323.1, intron 1 of 4)	5	143679860	143679971	112	1	100846991	ENST00000583721.1	-26219	MIR5197
chr5	150053201	150053600	400	*	CD28-negative	1.30898234231366	+	59.2543377731306	23.9153752672365	150053400	3' UTR	5	150053838	150054820	983	2	1436	ENST00000509861.1	1220	CSF1R
chr5	159185018	159185417	400	*	CD28-negative	1.09034205583832	+	46.2924513852583	21.7412502429422	159185217	Intron (ENST00000274542.6/153830, intron 3 of 10)	5	159161484	159174041	12558	2	153830	ENST00000521266.1	-10977	RNF145
chr5	172973969	172974368	400	*	CD28-negative	1.07774201905869	+	52.7733945791945	25.0024377793836	172974168	Distal Intergenic	5	172983771	173035445	51675	1	8992	ENST00000519374.6	-9403	ATP6V0E1
